Fecha,CIDIA_m3dia,CIDIA93_m3dia,VOLUMEN_m3,VOLUMEN93_m3,VHOY93_m3,VHOY_m3,FRECUENCIA_Hz,PMA_Kgcm2,PAB_Kgcm2,Fpv,Zb,Zf,SNDVEL7_ms,SNDVEL8_ms,SNDVEL6_ms,SNDVEL5_ms
7/7/2025 05:00:00,5.303.142,5.271.615,5.126.345,5.093.229,4.875.368,4.907.244,"558,47","70,12","71,10","1,0519","0,9978","0,9016","437,14","437,20","437,14","437,10"
7/7/2025 06:00:00,5.181.256,5.155.879,5.126.345,5.093.229,5.090.149,5.123.250,"547,73","69,89","70,87","1,0521","0,9978","0,9014","436,27","436,33","436,29","436,18"
7/7/2025 07:00:00,5.110.336,5.096.247,5.126.345,5.093.229,214.512,215.320,"541,25","69,64","70,62","1,0523","0,9978","0,9010","435,52","435,58","435,48","435,46"
7/7/2025 08:00:00,5.192.371,5.203.718,5.126.345,5.093.229,422.870,423.900,"550,02","69,52","70,50","1,0532","0,9978","0,8996","434,27","434,35","434,25","434,21"
7/7/2025 09:00:00,4.705.636,4.696.371,5.126.345,5.093.229,635.386,636.419,"502,98","69,05","70,04","1,0520","0,9978","0,9015","435,74","435,78","435,72","435,69"
7/7/2025 10:00:00,4.660.880,4.642.466,5.126.345,5.093.229,833.317,834.903,"497,43","69,12","70,11","1,0518","0,9978","0,9019","436,09","436,17","436,09","436,04"
7/7/2025 11:00:00,4.479.505,4.457.656,5.126.345,5.093.229,1.021.117,1.023.486,"480,64","68,96","69,94","1,0512","0,9978","0,9031","437,18","437,21","437,18","437,14"
7/7/2025 12:00:00,4.615.324,4.588.953,5.126.345,5.093.229,1.210.993,1.214.430,"494,99","68,88","69,86","1,0512","0,9978","0,9029","436,73","436,72","436,61","436,60"
7/7/2025 13:00:00,4.584.267,4.556.706,5.126.345,5.093.229,1.404.007,1.408.510,"489,39","69,27","70,25","1,0513","0,9978","0,9029","437,31","437,34","437,27","437,23"
7/7/2025 14:00:00,4.639.374,4.616.349,5.126.345,5.093.229,1.594.835,1.600.405,"491,81","69,81","70,79","1,0515","0,9978","0,9024","436,91","436,97","436,90","436,86"
7/7/2025 15:00:00,4.856.022,4.843.590,5.126.345,5.093.229,1.797.318,1.803.593,"513,76","69,83","70,81","1,0522","0,9978","0,9013","436,06","436,12","436,01","435,99"
7/7/2025 16:00:00,5.209.242,5.198.818,5.126.345,5.093.229,2.003.347,2.010.084,"550,30","69,92","70,90","1,0523","0,9978","0,9011","435,98","435,98","435,87","435,92"
7/7/2025 17:00:00,5.225.350,5.221.748,5.126.345,5.093.229,2.225.300,2.232.397,"553,75","69,79","70,77","1,0521","0,9978","0,9013","435,98","436,07","436,01","435,93"
7/7/2025 18:00:00,5.350.161,5.351.325,5.126.345,5.093.229,2.439.291,2.446.556,"565,89","69,92","70,90","1,0524","0,9978","0,9009","435,19","435,25","435,21","435,15"
7/7/2025 19:00:00,4.901.305,4.911.759,5.126.345,5.093.229,2.656.536,2.663.463,"517,01","70,06","71,04","1,0528","0,9978","0,9002","434,96","434,95","434,82","434,86"
7/7/2025 20:00:00,4.326.316,4.321.035,5.126.345,5.093.229,2.853.609,2.860.362,"461,24","69,44","70,42","1,0518","0,9978","0,9020","436,80","436,88","436,79","436,73"
7/7/2025 21:00:00,4.169.209,4.152.993,5.126.345,5.093.229,3.028.190,3.035.503,"443,90","69,23","70,22","1,0520","0,9978","0,9016","436,14","436,20","436,11","436,07"
7/7/2025 22:00:00,3.984.172,3.967.939,5.126.345,5.093.229,3.196.532,3.204.431,"426,22","68,95","69,94","1,0517","0,9978","0,9021","436,62","436,64","436,59","436,52"
7/7/2025 23:00:00,3.857.090,3.830.125,5.126.345,5.093.229,3.356.619,3.365.475,"414,64","68,70","69,68","1,0510","0,9978","0,9033","437,70","437,74","437,67","437,61"
8/7/2025 00:00:00,4.068.137,4.036.327,,,3.518.353,3.528.496,"437,00","68,82","69,80","1,0508","0,9978","0,9037","437,95","438,02","437,95","437,87"
8/7/2025 01:00:00,4.062.045,4.024.830,4.727.994,4.713.890,3.688.615,3.700.241,"435,09","69,03","70,01","1,0507","0,9978","0,9038","438,37","438,43","438,38","438,35"
8/7/2025 02:00:00,4.547.977,4.507.157,4.727.994,4.713.890,3.864.547,3.877.824,"484,10","69,47","70,46","1,0509","0,9978","0,9034","438,58","438,66","438,47","438,52"
8/7/2025 03:00:00,4.928.979,4.927.601,4.727.994,4.713.890,4.073.219,4.087.518,"519,63","69,94","70,92","1,0528","0,9978","0,9002","435,41","435,45","435,40","435,33"
8/7/2025 04:00:00,4.941.537,4.944.860,4.727.994,4.713.890,4.279.121,4.293.287,"519,84","70,02","71,00","1,0531","0,9978","0,8998","435,12","435,20","435,17","435,06"
8/7/2025 05:00:00,5.241.711,5.239.731,4.727.994,4.713.890,4.491.032,4.505.254,"550,86","70,11","71,09","1,0530","0,9978","0,8999","435,20","435,32","435,19","435,15"
8/7/2025 06:00:00,5.086.547,5.094.966,4.727.994,4.713.890,4.710.988,4.725.096,"535,17","70,00","70,98","1,0533","0,9978","0,8993","434,61","434,66","434,59","434,50"
8/7/2025 07:00:00,5.011.552,5.004.336,4.727.994,4.713.890,208.558,208.483,"530,51","69,63","70,62","1,0526","0,9978","0,9006","435,31","435,34","435,28","435,23"
8/7/2025 08:00:00,5.152.063,5.141.438,4.727.994,4.713.890,423.952,424.313,"546,20","69,67","70,66","1,0522","0,9978","0,9011","435,22","435,26","435,20","435,17"
8/7/2025 09:00:00,5.052.662,5.065.788,4.727.994,4.713.890,643.383,643.363,"536,04","69,37","70,35","1,0532","0,9978","0,8995","433,61","433,67","433,59","433,54"
8/7/2025 10:00:00,4.803.121,4.821.729,4.727.994,4.713.890,851.294,850.558,"511,71","69,15","70,13","1,0531","0,9978","0,8997","433,41","433,44","433,37","433,32"
8/7/2025 11:00:00,4.536.663,4.541.551,4.727.994,4.713.890,1.045.458,1.044.110,"482,11","69,36","70,35","1,0528","0,9978","0,9002","434,54","434,61","434,54","434,49"
8/7/2025 12:00:00,4.639.955,4.640.596,4.727.994,4.713.890,1.235.289,1.233.799,"491,66","69,57","70,56","1,0526","0,9978","0,9005","434,89","434,94","434,87","434,88"
8/7/2025 13:00:00,4.701.145,4.705.876,4.727.994,4.713.890,1.428.905,1.427.307,"497,39","69,75","70,73","1,0527","0,9978","0,9003","435,32","435,37","435,29","435,26"
8/7/2025 14:00:00,4.959.513,4.956.786,4.727.994,4.713.890,1.629.951,1.628.365,"523,08","69,89","70,87","1,0528","0,9978","0,9003","435,23","435,27","435,23","435,19"
8/7/2025 15:00:00,5.005.116,5.009.760,4.727.994,4.713.890,1.839.635,1.838.044,"527,09","70,07","71,05","1,0529","0,9978","0,9000","434,91","434,96","434,88","434,84"
8/7/2025 16:00:00,4.894.035,4.904.958,4.727.994,4.713.890,2.045.655,2.043.745,"515,72","69,92","70,90","1,0533","0,9978","0,8994","433,88","433,96","433,86","433,83"
8/7/2025 17:00:00,4.979.122,4.990.485,4.727.994,4.713.890,2.249.430,2.246.935,"524,08","70,05","71,03","1,0532","0,9978","0,8996","434,53","434,53","434,50","434,46"
8/7/2025 18:00:00,4.445.043,4.451.704,4.727.994,4.713.890,2.451.948,2.449.189,"469,59","69,71","70,69","1,0532","0,9978","0,8995","434,08","434,12","434,06","433,99"
8/7/2025 19:00:00,3.808.462,3.809.635,4.727.994,4.713.890,2.625.101,2.622.027,"406,63","68,95","69,94","1,0526","0,9978","0,9004","434,71","434,76","434,68","434,65"
8/7/2025 20:00:00,3.825.191,3.807.090,4.727.994,4.713.890,2.792.910,2.790.124,"409,35","68,91","69,90","1,0517","0,9978","0,9020","436,44","436,47","436,43","436,35"
8/7/2025 21:00:00,3.658.937,3.633.077,4.727.994,4.713.890,2.946.684,2.944.857,"392,34","68,84","69,83","1,0512","0,9978","0,9030","436,91","436,99","436,90","436,82"
8/7/2025 22:00:00,3.651.586,3.632.598,4.727.994,4.713.890,3.099.454,3.098.520,"392,22","68,75","69,73","1,0513","0,9978","0,9027","436,68","436,71","436,65","436,61"
8/7/2025 23:00:00,3.526.357,3.508.695,4.727.994,4.713.890,3.250.454,3.250.278,"378,43","68,77","69,75","1,0514","0,9978","0,9025","436,19","436,24","436,18","436,11"
9/7/2025 00:00:00,3.327.549,3.314.309,,,3.391.849,3.392.308,"356,18","68,88","69,86","1,0518","0,9978","0,9020","436,38","436,41","436,35","436,26"
9/7/2025 01:00:00,3.338.037,3.322.173,4.377.989,4.372.294,3.534.582,3.535.783,"357,31","68,88","69,86","1,0517","0,9978","0,9023","436,64","436,69","436,64","436,54"
9/7/2025 02:00:00,3.484.919,3.465.548,4.377.989,4.372.294,3.679.818,3.681.811,"372,88","68,96","69,94","1,0515","0,9978","0,9024","436,69","436,71","436,67","436,58"
9/7/2025 03:00:00,4.153.100,4.132.085,4.377.989,4.372.294,3.837.232,3.840.038,"441,10","69,47","70,45","1,0518","0,9978","0,9021","437,41","437,45","437,40","437,36"
9/7/2025 04:00:00,4.161.827,4.142.072,4.377.989,4.372.294,4.006.150,4.009.952,"443,31","69,22","70,21","1,0519","0,9978","0,9019","436,78","436,86","436,90","436,86"
9/7/2025 05:00:00,4.351.909,4.321.737,4.377.989,4.372.294,4.184.167,4.189.046,"463,64","69,26","70,24","1,0514","0,9978","0,9026","436,48","436,54","436,45","436,41"
9/7/2025 06:00:00,4.487.402,4.466.824,4.377.989,4.372.294,4.369.695,4.375.378,"475,70","69,61","70,60","1,0519","0,9978","0,9017","436,55","436,53","436,42","436,47"
9/7/2025 07:00:00,4.865.021,4.841.088,4.377.989,4.372.294,193.483,194.402,"516,17","69,54","70,53","1,0519","0,9978","0,9019","436,48","436,45","436,39","436,42"
9/7/2025 08:00:00,5.024.006,4.999.996,4.377.989,4.372.294,400.306,402.216,"532,24","69,73","70,72","1,0518","0,9978","0,9019","436,66","436,70","436,62","436,56"
9/7/2025 09:00:00,5.333.823,5.310.143,4.377.989,4.372.294,617.183,620.069,"562,66","69,98","70,96","1,0521","0,9978","0,9014","436,62","436,73","436,59","436,58"
9/7/2025 10:00:00,5.410.606,5.381.799,4.377.989,4.372.294,840.038,844.129,"571,12","69,98","70,96","1,0518","0,9978","0,9020","437,38","437,42","437,32","437,26"
9/7/2025 11:00:00,5.583.922,5.558.537,4.377.989,4.372.294,1.063.730,1.069.058,"587,52","70,19","71,17","1,0521","0,9978","0,9014","436,55","436,60","436,53","436,49"
9/7/2025 12:00:00,5.560.397,5.560.314,4.377.989,4.372.294,1.297.807,1.303.616,"584,16","70,19","71,18","1,0530","0,9978","0,9000","435,14","435,19","435,12","435,09"
9/7/2025 13:00:00,5.371.907,5.377.962,4.377.989,4.372.294,1.526.994,1.532.496,"565,45","70,05","71,03","1,0530","0,9978","0,8999","434,95","435,01","434,96","434,91"
9/7/2025 14:00:00,5.338.750,5.336.606,4.377.989,4.372.294,1.753.034,1.758.443,"562,40","70,02","71,00","1,0528","0,9978","0,9002","435,05","435,07","435,02","434,96"
9/7/2025 15:00:00,5.139.097,5.150.289,4.377.989,4.372.294,1.968.887,1.974.122,"542,06","69,89","70,88","1,0531","0,9978","0,8997","434,40","434,42","434,39","434,30"
9/7/2025 16:00:00,5.420.557,5.439.617,4.377.989,4.372.294,2.193.042,2.197.591,"567,51","70,32","71,30","1,0537","0,9978","0,8986","433,92","433,97","433,91","433,85"
9/7/2025 17:00:00,5.382.698,5.387.491,4.377.989,4.372.294,2.420.258,2.424.208,"566,96","70,00","70,98","1,0530","0,9978","0,8999","435,02","435,13","435,12","434,97"
9/7/2025 18:00:00,4.842.559,4.837.246,4.377.989,4.372.294,2.636.082,2.640.126,"514,23","69,47","70,46","1,0523","0,9978","0,9010","435,49","435,54","435,48","435,47"
9/7/2025 19:00:00,4.706.977,4.706.040,4.377.989,4.372.294,2.835.000,2.839.226,"501,06","69,25","70,23","1,0525","0,9978","0,9007","434,83","434,88","434,79","434,78"
9/7/2025 20:00:00,4.866.281,4.866.102,4.377.989,4.372.294,3.031.846,3.036.047,"516,37","69,47","70,45","1,0526","0,9978","0,9005","435,10","435,14","435,07","435,06"
9/7/2025 21:00:00,4.924.176,4.924.643,4.377.989,4.372.294,3.236.068,3.240.288,"524,50","69,21","70,20","1,0525","0,9978","0,9007","434,56","434,62","434,54","434,46"
9/7/2025 22:00:00,4.370.907,4.377.019,4.377.989,4.372.294,3.430.655,3.434.705,"470,96","68,38","69,37","1,0521","0,9978","0,9010","434,94","434,98","434,89","434,83"
9/7/2025 23:00:00,3.944.556,3.920.357,4.377.989,4.372.294,3.607.611,3.611.892,"431,40","67,55","68,53","1,0507","0,9978","0,9042","437,40","437,44","437,37","437,30"
10/7/2025 00:00:00,3.732.380,3.685.333,,,3.770.312,3.776.136,"409,46","67,52","68,50","1,0493","0,9979","0,9063","439,38","439,43","439,37","439,31"
10/7/2025 01:00:00,3.975.273,3.921.949,5.002.186,4.984.907,3.918.819,3.926.652,"432,12","67,97","68,95","1,0495","0,9979","0,9059","438,96","438,99","438,96","438,90"
10/7/2025 02:00:00,4.910.032,4.862.466,5.002.186,4.984.907,4.091.241,4.101.044,"537,14","67,62","68,61","1,0499","0,9978","0,9053","437,92","437,98","437,89","437,84"
10/7/2025 03:00:00,5.151.127,5.084.662,5.002.186,4.984.907,4.287.714,4.299.651,"568,72","67,06","68,04","1,0492","0,9979","0,9067","439,41","439,48","439,43","439,32"
10/7/2025 04:00:00,5.349.486,5.281.956,5.002.186,4.984.907,4.502.458,4.517.375,"588,76","67,37","68,35","1,0490","0,9979","0,9067","438,60","438,67","438,55","438,53"
10/7/2025 05:00:00,5.866.763,5.837.654,5.002.186,4.984.907,4.731.676,4.748.612,"631,56","68,74","69,72","1,0511","0,9978","0,9033","436,21","436,28","436,18","436,11"
10/7/2025 06:00:00,5.908.906,5.913.155,5.002.186,4.984.907,4.981.350,4.998.632,"624,16","69,80","70,79","1,0528","0,9978","0,9000","434,88","434,89","434,88","434,81"
10/7/2025 07:00:00,5.450.248,5.447.469,5.002.186,4.984.907,234.872,234.883,"573,58","70,02","71,01","1,0530","0,9978","0,9000","435,02","435,05","434,99","434,95"
10/7/2025 08:00:00,4.444.329,4.444.524,5.002.186,4.984.907,434.862,434.936,"472,36","69,29","70,27","1,0528","0,9978","0,9003","434,51","434,58","434,48","434,42"
10/7/2025 09:00:00,4.280.088,4.281.580,5.002.186,4.984.907,617.259,617.313,"456,27","69,10","70,08","1,0526","0,9978","0,9005","434,45","434,60","434,53","434,39"
10/7/2025 10:00:00,4.348.733,4.345.968,5.002.186,4.984.907,795.104,795.182,"464,68","68,89","69,87","1,0525","0,9978","0,9008","434,88","434,95","434,88","434,81"
10/7/2025 11:00:00,4.514.878,4.510.214,5.002.186,4.984.907,978.780,978.978,"484,12","68,72","69,71","1,0520","0,9978","0,9016","435,69","435,75","435,72","435,65"
10/7/2025 12:00:00,4.498.574,4.490.927,5.002.186,4.984.907,1.160.358,1.160.870,"485,58","68,32","69,30","1,0517","0,9978","0,9022","435,62","435,68","435,61","435,57"
10/7/2025 13:00:00,4.343.481,4.328.231,5.002.186,4.984.907,1.344.433,1.345.459,"471,55","67,99","68,97","1,0512","0,9978","0,9031","435,99","436,01","435,99","435,94"
10/7/2025 14:00:00,4.261.881,4.253.888,5.002.186,4.984.907,1.525.178,1.526.737,"463,98","67,76","68,75","1,0513","0,9978","0,9027","435,45","435,46","435,46","435,38"
10/7/2025 15:00:00,4.352.499,4.341.065,5.002.186,4.984.907,1.703.063,1.704.965,"473,81","67,76","68,04","1,0514","0,9978","0,9027","435,35","435,37","435,32","435,28"
10/7/2025 16:00:00,1.880.506,1.875.661,5.002.186,4.984.907,1.814.678,1.816.855,"216,65","64,22","65,21","1,0487","0,9978","0,9073","437,68","437,71","437,71","437,56"
10/7/2025 17:00:00,2.823.300,2.815.411,5.002.186,4.984.907,1.905.159,1.907.994,"321,12","64,96","65,94","1,0497","0,9978","0,9056","434,17","434,17","434,19","434,09"
10/7/2025 18:00:00,3.572.355,3.558.219,5.002.186,4.984.907,2.038.736,2.041.949,"406,45","65,17","66,15","1,0490","0,9978","0,9067","435,57","435,62","435,56","435,49"
10/7/2025 19:00:00,3.955.586,3.937.830,5.002.186,4.984.907,2.194.341,2.198.289,"450,33","65,18","66,16","1,0487","0,9978","0,9072","436,41","436,48","436,39","436,36"
10/7/2025 20:00:00,4.292.796,4.261.848,5.002.186,4.984.907,2.365.196,2.370.106,"489,89","65,11","66,10","1,0482","0,9978","0,9082","437,22","437,22","437,27","437,15"
10/7/2025 21:00:00,4.332.571,4.314.636,5.002.186,4.984.907,2.544.699,2.550.679,"497,14","64,70","65,68","1,0484","0,9978","0,9078","436,21","436,25","436,17","436,09"
10/7/2025 22:00:00,4.356.971,4.339.685,5.002.186,4.984.907,2.725.849,2.732.636,"501,28","64,58","65,57","1,0482","0,9978","0,9081","436,02","435,97","435,95","435,89"
10/7/2025 23:00:00,4.603.876,4.591.239,5.002.186,4.984.907,2.912.299,2.919.785,"528,38","64,74","65,72","1,0486","0,9978","0,9075","435,64","435,69","435,61","435,56"
11/7/2025 00:00:00,4.561.289,4.549.278,,,3.102.560,3.110.439,"521,55","64,96","65,94","1,0487","0,9978","0,9073","435,79","435,83","435,77","435,76"
11/7/2025 01:00:00,4.792.735,4.784.074,4.317.501,4.308.819,3.293.973,3.302.438,"545,25","65,19","66,17","1,0491","0,9978","0,9065","435,08","435,09","435,05","435,00"
11/7/2025 02:00:00,4.969.664,4.975.023,4.317.501,4.308.819,3.495.760,3.504.203,"563,67","65,38","66,36","1,0497","0,9978","0,9056","434,36","434,33","434,29","434,30"
11/7/2025 03:00:00,4.944.042,4.941.492,4.317.501,4.308.819,3.698.987,3.707.299,"559,54","65,54","66,53","1,0495","0,9978","0,9058","435,02","435,05","435,01","434,94"
11/7/2025 04:00:00,4.852.456,4.847.053,4.317.501,4.308.819,3.905.505,3.914.015,"548,52","65,62","66,61","1,0495","0,9978","0,9058","434,90","434,93","434,87","434,85"
11/7/2025 05:00:00,4.773.225,4.770.112,4.317.501,4.308.819,4.108.104,4.116.758,"538,82","65,65","66,64","1,0498","0,9978","0,9054","434,41","434,42","434,39","434,34"
11/7/2025 06:00:00,4.713.979,4.714.665,4.317.501,4.308.819,4.306.181,4.314.864,"531,90","65,63","66,62","1,0499","0,9978","0,9052","434,35","434,41","434,33","434,24"
11/7/2025 07:00:00,4.688.044,4.690.761,4.317.501,4.308.819,194.702,194.665,"528,66","65,69","66,67","1,0498","0,9978","0,9053","434,50","434,59","434,49","434,44"
11/7/2025 08:00:00,4.665.414,4.658.231,4.317.501,4.308.819,387.302,387.363,"526,92","65,59","66,57","1,0497","0,9978","0,9056","434,80","434,85","434,83","434,76"
11/7/2025 09:00:00,4.594.163,4.589.621,4.317.501,4.308.819,579.584,579.917,"522,13","65,21","66,20","1,0494","0,9978","0,9060","434,62","434,70","434,60","434,57"
11/7/2025 10:00:00,3.858.347,3.847.109,4.317.501,4.308.819,771.175,771.792,"443,61","64,48","65,46","1,0489","0,9978","0,9069","435,04","435,09","435,03","434,97"
11/7/2025 11:00:00,4.281.257,4.265.546,4.317.501,4.308.819,945.075,946.242,"489,84","64,89","65,87","1,0487","0,9978","0,9073","435,88","435,91","435,89","435,86"
11/7/2025 12:00:00,4.196.127,4.180.729,4.317.501,4.308.819,1.120.176,1.121.988,"479,53","64,90","65,88","1,0487","0,9978","0,9073","435,58","435,62","435,57","435,52"
11/7/2025 13:00:00,4.222.443,4.210.640,4.317.501,4.308.819,1.295.572,1.297.924,"482,76","64,86","65,84","1,0489","0,9978","0,9069","435,49","435,54","435,46","435,44"
11/7/2025 14:00:00,4.162.502,4.152.231,4.317.501,4.308.819,1.470.152,1.472.883,"476,81","64,78","65,76","1,0487","0,9978","0,9072","435,69","435,73","435,68","435,62"
11/7/2025 15:00:00,4.182.104,4.167.025,4.317.501,4.308.819,1.645.023,1.648.360,"478,94","64,82","65,80","1,0486","0,9978","0,9074","435,81","435,86","435,81","435,76"
11/7/2025 16:00:00,4.183.782,4.172.772,4.317.501,4.308.819,1.821.210,1.825.177,"478,44","64,87","65,85","1,0489","0,9978","0,9070","435,16","435,23","435,14","435,13"
11/7/2025 17:00:00,4.332.820,4.330.454,4.317.501,4.308.819,1.996.868,2.001.114,"495,34","64,90","65,88","1,0491","0,9978","0,9066","434,63","434,66","434,62","434,55"
11/7/2025 18:00:00,4.269.209,4.270.160,4.317.501,4.308.819,2.175.405,2.179.641,"487,85","64,82","65,81","1,0494","0,9978","0,9060","434,12","434,22","434,12","434,07"
11/7/2025 19:00:00,4.249.434,4.252.637,4.317.501,4.308.819,2.353.830,2.357.955,"485,68","64,83","65,81","1,0495","0,9978","0,9059","434,08","434,17","434,13","434,10"
11/7/2025 20:00:00,4.064.671,4.062.350,4.317.501,4.308.819,2.527.198,2.531.319,"464,75","64,68","65,67","1,0495","0,9978","0,9059","434,44","434,48","434,45","434,35"
11/7/2025 21:00:00,3.962.499,3.938.633,4.317.501,4.308.819,2.696.948,2.701.670,"455,38","64,57","65,55","1,0483","0,9978","0,9080","436,65","436,65","436,62","436,56"
11/7/2025 22:00:00,3.958.291,3.930.451,4.317.501,4.308.819,2.854.214,2.859.989,"455,86","64,46","65,44","1,0480","0,9978","0,9086","436,89","436,95","436,87","436,85"
11/7/2025 23:00:00,4.227.981,4.198.607,4.317.501,4.308.819,3.024.956,3.031.981,"484,46","64,73","65,72","1,0482","0,9978","0,9081","436,93","437,00","436,93","436,87"
12/7/2025 00:00:00,4.192.259,4.160.413,,,3.201.580,3.209.884,"479,95","64,77","65,76","1,0483","0,9978","0,9080","436,91","436,92","436,85","436,81"
12/7/2025 01:00:00,4.216.527,4.182.382,4.276.390,4.261.578,3.375.855,3.385.526,"483,05","64,69","65,67","1,0482","0,9978","0,9081","436,91","436,95","436,89","436,82"
12/7/2025 02:00:00,4.193.198,4.156.067,4.276.390,4.261.578,3.549.597,3.560.713,"481,39","64,63","65,61","1,0480","0,9978","0,9085","437,35","437,38","437,30","437,29"
12/7/2025 03:00:00,4.207.843,4.175.416,4.276.390,4.261.578,3.723.002,3.735.658,"482,47","64,68","65,66","1,0483","0,9978","0,9081","436,40","436,50","436,42","436,34"
12/7/2025 04:00:00,4.283.460,4.259.837,4.276.390,4.261.578,3.897.861,3.911.647,"489,73","64,74","65,73","1,0488","0,9978","0,9070","435,45","435,53","435,44","435,39"
12/7/2025 05:00:00,4.368.538,4.356.214,4.276.390,4.261.578,4.077.033,4.091.530,"497,98","64,94","65,92","1,0493","0,9978","0,9063","434,62","434,69","434,60","434,56"
12/7/2025 06:00:00,4.366.490,4.360.550,4.276.390,4.261.578,4.259.091,4.273.900,"497,66","64,89","65,88","1,0497","0,9978","0,9056","434,42","434,49","434,41","434,35"
12/7/2025 07:00:00,4.711.652,4.695.049,4.276.390,4.261.578,188.757,189.289,"534,60","65,23","66,20","1,0494","0,9978","0,9061","435,00","435,03","435,03","434,96"
12/7/2025 08:00:00,4.729.823,4.718.841,4.276.390,4.261.578,384.847,385.982,"535,55","65,45","66,43","1,0494","0,9978","0,9061","435,22","435,28","435,16","435,13"
12/7/2025 09:00:00,4.772.264,4.758.513,4.276.390,4.261.578,580.898,582.565,"538,54","65,57","66,55","1,0497","0,9978","0,9056","434,76","434,77","434,72","434,72"
12/7/2025 10:00:00,4.824.100,4.808.643,4.276.390,4.261.578,780.118,782.324,"543,91","65,70","66,68","1,0495","0,9978","0,9058","435,47","435,52","435,43","435,41"
12/7/2025 11:00:00,4.750.678,4.733.165,4.276.390,4.261.578,980.373,983.282,"534,39","65,72","66,70","1,0498","0,9978","0,9054","435,13","435,16","435,11","435,07"
12/7/2025 12:00:00,4.783.652,4.767.335,4.276.390,4.261.578,1.178.163,1.181.852,"539,29","65,72","66,70","1,0497","0,9978","0,9055","435,24","435,28","435,27","435,19"
12/7/2025 13:00:00,4.804.668,4.793.896,4.276.390,4.261.578,1.378.207,1.382.476,"540,62","65,75","66,74","1,0498","0,9978","0,9053","435,23","435,31","435,21","435,18"
12/7/2025 14:00:00,5.263.258,5.247.469,4.276.390,4.261.578,1.592.813,1.597.699,"587,93","66,35","67,33","1,0498","0,9978","0,9054","435,59","435,71","435,61","435,60"
12/7/2025 15:00:00,5.258.356,5.250.657,4.276.390,4.261.578,1.815.702,1.821.056,"584,17","66,75","67,74","1,0500","0,9978","0,9050","435,38","435,49","435,40","435,37"
12/7/2025 16:00:00,5.390.214,5.391.439,4.276.390,4.261.578,2.039.076,2.044.542,"596,59","67,13","68,11","1,0502","0,9978","0,9046","434,93","435,04","434,91","434,86"
12/7/2025 17:00:00,5.329.823,5.329.310,4.276.390,4.261.578,2.262.734,2.267.942,"590,10","67,31","68,29","1,0498","0,9978","0,9054","436,18","436,16","436,08","436,04"
12/7/2025 18:00:00,5.155.902,5.142.352,4.276.390,4.261.578,2.480.826,2.486.298,"570,99","67,21","68,20","1,0496","0,9978","0,9057","437,09","437,16","437,12","437,01"
12/7/2025 19:00:00,4.565.183,4.543.344,4.276.390,4.261.578,2.682.233,2.688.608,"511,27","66,48","67,46","1,0488","0,9978","0,9072","437,58","437,60","437,49","437,52"
12/7/2025 20:00:00,4.619.132,4.592.794,4.276.390,4.261.578,2.874.717,2.882.176,"518,47","66,20","67,19","1,0492","0,9978","0,9064","436,80","436,87","436,82","436,75"
12/7/2025 21:00:00,4.397.727,4.372.873,4.276.390,4.261.578,3.056.379,3.064.953,"495,89","65,77","66,75","1,0490","0,9978","0,9068","436,30","436,35","436,29","436,18"
12/7/2025 22:00:00,4.228.997,4.210.278,4.276.390,4.261.578,3.233.714,3.243.188,"479,66","65,35","66,34","1,0490","0,9978","0,9068","435,89","435,94","435,89","435,80"
12/7/2025 23:00:00,4.180.107,4.155.037,4.276.390,4.261.578,3.408.063,3.418.444,"476,78","65,06","66,04","1,0485","0,9978","0,9076","436,33","436,36","436,32","436,28"
13/7/2025 00:00:00,4.299.040,4.278.988,,,3.584.606,3.595.913,"490,63","64,98","65,96","1,0487","0,9978","0,9073","436,13","436,20","436,10","436,13"
13/7/2025 01:00:00,4.321.068,4.305.659,4.749.307,4.734.424,3.761.565,3.773.691,"493,28","64,91","65,89","1,0489","0,9978","0,9069","435,28","435,31","435,24","435,21"
13/7/2025 02:00:00,4.705.757,4.690.603,4.749.307,4.734.424,3.947.527,3.960.254,"534,03","65,26","66,24","1,0494","0,9978","0,9061","435,17","435,22","435,15","435,10"
13/7/2025 03:00:00,4.801.619,4.790.338,4.749.307,4.734.424,4.142.909,4.156.188,"544,77","65,36","66,34","1,0493","0,9978","0,9063","435,15","435,16","435,02","435,05"
13/7/2025 04:00:00,4.739.783,4.728.022,4.749.307,4.734.424,4.338.961,4.352.627,"537,80","65,29","66,27","1,0495","0,9978","0,9060","435,13","435,11","435,07","435,04"
13/7/2025 05:00:00,4.762.640,4.746.333,4.749.307,4.734.424,4.535.686,4.549.826,"539,97","65,27","66,25","1,0494","0,9978","0,9060","435,33","435,36","435,32","435,27"
13/7/2025 06:00:00,4.733.750,4.720.451,4.749.307,4.734.424,4.731.840,4.746.715,"537,57","65,20","66,18","1,0492","0,9978","0,9063","435,28","435,30","435,23","435,16"
13/7/2025 07:00:00,4.724.819,4.706.501,4.749.307,4.734.424,193.830,194.534,"535,96","65,31","66,29","1,0492","0,9978","0,9065","435,71","435,73","435,64","435,63"
13/7/2025 08:00:00,4.799.374,4.775.929,4.749.307,4.734.424,390.021,391.535,"542,94","65,43","66,41","1,0493","0,9978","0,9063","435,46","435,50","435,43","435,38"
13/7/2025 09:00:00,5.050.016,5.035.750,4.749.307,4.734.424,591.470,593.804,"569,39","65,73","66,72","1,0495","0,9978","0,9060","435,32","435,37","435,28","435,25"
